# Expression Atlas			
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-48230			
# Timestamp: Fri, 22-Oct-2021 07:16:49			
geneName	Gene Name	log2FoldChange	padj
ENSG00000214192	UBE2V1P2	0.1	0.850981402086027
ENSG00000214193	SH3D21	-0.2	0.686165138522932
ENSG00000214194	SMIM30	-0.3	0.255319030626593
ENSG00000214198	TTC41P	-0.2	0.821246461323445
ENSG00000214203	RPS4XP1	-0.2	0.839207232325842
ENSG00000214216	IQCJ	-0.2	0.679138622573428
ENSG00000214226	C17orf67	-0.4	0.409008611528472
ENSG00000214253	FIS1	0.1	0.832406007215122
ENSG00000214269	LGMNP1	-0.1	0.881146487366169
ENSG00000214274	ANG	-0.4	0.262430172973709
ENSG00000214279	SCART1	-0.1	0.901593619469653
ENSG00000214282	KRT8P14	1	0.009525490685283
ENSG00000214293	APTR	0.3	0.505047495208929
ENSG00000214331	AC009053.2	-0.1	0.932194826569108
ENSG00000214353	VAC14-AS1	0.1	0.914814020258139
ENSG00000214357	NEURL1B	-0.2	0.740030489763402
ENSG00000214376	VSTM5	0.1	0.868904351829486
ENSG00000214389	RPS3AP26	-0.3	0.614982818941001
ENSG00000214391	TUBAP2	0.1	0.824472549457934
ENSG00000214401	KANSL1-AS1	-0.2	0.803962863782699
ENSG00000214407	LINC02085	-0.4	0.506053862854502
ENSG00000214413	BBIP1	-0.1	0.891273415129758
ENSG00000214425	LRRC37A4P	0.2	0.634622469300279
ENSG00000214455	RCN1P2	0.1	0.951832106392946
ENSG00000214510	SPINK13	-0.4	0.483103433422211
ENSG00000214530	STARD10	0.4	0.123500713132304
ENSG00000214535	RPS15AP1	0.1	0.880365637986137
ENSG00000214549	SDHCP2	-0.2	0.767868152876152
ENSG00000214552	COPS8P2	-0.1	0.938613899144948
ENSG00000214575	CPEB1	-1	0.008131758128471
ENSG00000214595	EML6	-0.2	0.737569322630636
ENSG00000214612	RPS19P1	0.1	0.85375468360946
ENSG00000214654	B3GNT10	-0.2	0.683683430881728
ENSG00000214655	ZSWIM8	-0.4	0.048840437152309
ENSG00000214706	IFRD2	0.4	0.080780279417999
ENSG00000214708	AC116407.1	-0.1	0.857592196555885
ENSG00000214711	CAPN14	0.2	0.741701685832627
ENSG00000214717	ZBED1	-0.2	0.583393826665954
ENSG00000214719	AC005562.1	-0.1	0.867822667940378
ENSG00000214753	HNRNPUL2	-0.1	0.781205319641273
ENSG00000214756	CSKMT	0.1	0.931680807674362
ENSG00000214765	SEPTIN7P2	0.1	0.878285623718325
ENSG00000214770	AL161756.1	0.2	0.712954999868572
ENSG00000214783	POLR2J4	-0.4	0.452519344971928
ENSG00000214826	DDX12P	0.3	0.665248986057565
ENSG00000214870	AC004540.1	-0.3	0.529654587745243
ENSG00000214894	LINC00243	-0.1	0.880871926308832
ENSG00000214900	LINC01588	-0.1	0.936324374561269
ENSG00000214922	HLA-F-AS1	0.2	0.710391409301043
ENSG00000214941	ZSWIM7	-0.2	0.566516393450229
ENSG00000214944	ARHGEF28	0.2	0.534641972563448
ENSG00000214960	CRPPA	-0.5	0.24240962404844
ENSG00000214975	PPIAP29	-0.1	0.940618308141414
ENSG00000214999	AC129492.1	0.4	0.473257429936048
ENSG00000215007	DNAJA1P3	0.1	0.912477871706228
ENSG00000215012	RTL10	0.1	0.844466203177105
ENSG00000215014	AL645728.1	-0.1	0.940618308141414
ENSG00000215018	COL28A1	-0.3	0.639104145800775
ENSG00000215021	PHB2	0.3	0.133083475255213
ENSG00000215039	CD27-AS1	-0.1	0.916634905716342
ENSG00000215041	NEURL4	0.1	0.892860469685854
ENSG00000215057	PKMP5	-0.3	0.64543084241116
ENSG00000215068	AC025171.2	-0.4	0.422133637560823
ENSG00000215086	NPM1P24	-0.1	0.951789273697731
ENSG00000215105	TTC3P1	-0.1	0.943194238412121
ENSG00000215114	UBXN2B	-0.2	0.341777321068399
ENSG00000215146	BX322639.1	0.4	0.258029569836712
ENSG00000215154	AC141586.1	0.1	0.871721397148173
ENSG00000215158	AC138409.2	-0.1	0.868457117766097
ENSG00000215187	FAM166B	0.1	0.868937670383257
ENSG00000215190	LINC00680	-0.2	0.687913807825002
ENSG00000215210	RBMXP2	0.1	0.94291977568926
ENSG00000215218	UBE2QL1	-0.2	0.744500125476731
ENSG00000215251	FASTKD5	-0.1	0.790661267837953
ENSG00000215252	GOLGA8B	-0.2	0.377541895435979
ENSG00000215262	KCNU1	0.7	0.043959880139919
ENSG00000215267	AKR1C7P	-0.5	0.234331819463763
ENSG00000215271	HOMEZ	-0.3	0.134190962627206
ENSG00000215301	DDX3X	-0.1	0.737569322630636
ENSG00000215349	MRPL3P1	0.3	0.552815335806811
ENSG00000215375	MYL5	0.1	0.934549909729956
ENSG00000215414	PSMA6P1	0.1	0.914814020258139
ENSG00000215417	MIR17HG	0.4	0.413485559007598
ENSG00000215421	ZNF407	-0.2	0.483043448243022
ENSG00000215424	MCM3AP-AS1	0.5	0.016588028332455
ENSG00000215440	NPEPL1	0.1	0.737569322630636
ENSG00000215458	AATBC	0.5	0.199309718616376
ENSG00000215482	CALM2P3	0.2	0.814033328194498
ENSG00000215568	GAB4	-0.4	0.369335496298753
ENSG00000215571	GRK6P1	0.1	0.849102390906969
ENSG00000215712	TMEM242	0.1	0.885412838961615
ENSG00000215717	TMEM167B	0.1	0.663243710451511
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	-0.1	0.910124291639524
ENSG00000215784	FAM72D	0.3	0.616387432510184
ENSG00000215788	TNFRSF25	-0.5	0.005566277668546
ENSG00000215790	SLC35E2A	-0.3	0.69595965865544
ENSG00000215796	AL512637.1	0.1	0.907804033249335
ENSG00000215808	LINC01139	-0.5	0.257084399132436
ENSG00000215835	AL596087.1	0.2	0.82633985031958
ENSG00000215866	LINC01356	0.1	0.819540954502377
ENSG00000215883	CYB5RL	0.2	0.560688588414093
ENSG00000215912	TTC34	-0.1	0.940135569127772
ENSG00000216657	GLRX3P2	0.1	0.92358092727844
ENSG00000216775	AL109918.1	-0.3	0.480237825632078
ENSG00000216866	RPS2P55	0.1	0.847980607411571
ENSG00000216895	AC009403.1	-0.2	0.701560852732914
ENSG00000216906	AL355312.1	0.3	0.504618248712176
ENSG00000216937	CCDC7	-0.3	0.444946925455217
ENSG00000217027	TPT1P4	0.1	0.926866416713291
ENSG00000217165	ANKRD18EP	-0.1	0.838989883967224
ENSG00000217239	AL136968.2	-0.2	0.672785620227178
ENSG00000217241	CBX3P9	0.2	0.820642323361097
ENSG00000217258	ENSG00000217258	-0.3	0.522367767809855
ENSG00000217325	PRELID1P1	0.2	0.760889004223873
ENSG00000217643	PTGES3P2	0.2	0.729686936070859
ENSG00000217648	AL136116.3	-0.1	0.926866416713291
ENSG00000217733	CCT7P1	-0.1	0.933204977357148
ENSG00000217801	AL390719.1	-0.1	0.753289163407631
ENSG00000217930	PAM16	0.3	0.435339342030676
ENSG00000217950	NOC2LP2	0.1	0.877260529376087
ENSG00000218175	AC016739.1	-0.1	0.782440359237535
ENSG00000218226	TATDN2P2	-0.1	0.954160476342267
ENSG00000218336	TENM3	-1	0.000155445683384
ENSG00000218358	RAET1K	0.4	0.440065575604798
ENSG00000218418	AL591135.1	-0.1	0.856652996085058
ENSG00000218426	AL590867.2	0.2	0.841778473441708
ENSG00000218510	LINC00339	-0.1	0.829644838784625
ENSG00000218537	MIF-AS1	0.2	0.812926453110954
ENSG00000218582	GAPDHP63	-0.2	0.806478792701631
ENSG00000218890	NUFIP1P1	0.2	0.841644736410442
ENSG00000218902	PTMAP3	-0.1	0.906647240297632
ENSG00000218980	FTH1P15	0.1	0.893191634892475
ENSG00000219023	AL033519.3	0.1	0.884213029527437
ENSG00000219200	RNASEK	-0.1	0.861712914404494
ENSG00000219201	AC138392.1	-0.2	0.699041228384965
ENSG00000219391	AC019129.1	0.1	0.885220808789406
ENSG00000219451	RPL23P8	0.1	0.926866416713291
ENSG00000219481	NBPF1	-0.1	0.801883709581326
ENSG00000219507	FTH1P8	0.4	0.396970572099473
ENSG00000219545	UMAD1	-0.1	0.807279279822052
ENSG00000219553	AL031133.1	-0.1	0.893191634892475
ENSG00000219565	ZNF259P1	-0.3	0.58627869515233
ENSG00000219607	PPP1R3G	-0.1	0.913301806723821
ENSG00000219626	FAM228B	-0.2	0.74614016947902
ENSG00000219653	GCNT1P4	-0.8	0.042895090144298
ENSG00000219665	ZNF433-AS1	-0.4	0.25358710098317
ENSG00000219891	ZSCAN12P1	-0.1	0.950939790106666
ENSG00000219928	AL161787.1	-0.1	0.956511257063624
ENSG00000220201	ZGLP1	-0.1	0.943841862653235
ENSG00000220205	VAMP2	0.1	0.828959417751674
ENSG00000220323	H2BC19P	0.2	0.786787036979527
ENSG00000220472	AL139095.2	0.1	0.931680807674362
ENSG00000220685	AL139094.1	-0.1	0.841644736410442
ENSG00000220785	MTMR9LP	-0.4	0.217127504928611
ENSG00000220804	LINC01881	0.1	0.956139710381137
ENSG00000220848	RPS18P9	-0.1	0.901136908232695
ENSG00000221164	SNORA11F	0.1	0.816641613587901
ENSG00000221539	SNORD99	0.1	0.922341754781552
ENSG00000221817	PPP3CB-AS1	-0.5	0.036077144112931
ENSG00000221821	C6orf226	-0.3	0.629372847080875
ENSG00000221823	PPP3R1	-0.1	0.820642323361097
ENSG00000221829	FANCG	0.2	0.524918012309389
ENSG00000221838	AP4M1	-0.2	0.506268363090715
ENSG00000221852	KRTAP1-5	0.4	0.362310955817685
ENSG00000221869	CEBPD	0.5	0.246271277891896
ENSG00000221886	ZBED8	-0.1	0.76971219575632
ENSG00000221887	HMSD	-0.4	0.247058017493105
ENSG00000221890	NPTXR	-0.2	0.578574574179643
ENSG00000221909	FAM200A	-0.2	0.379064530996467
ENSG00000221914	PPP2R2A	0.1	0.695384037487776
ENSG00000221916	C19orf73	0.1	0.888933381737811
ENSG00000221930	DENND10P1	-0.2	0.762987389127371
ENSG00000221944	TIGD1	0.2	0.676506099172348
ENSG00000221947	XKR9	0.4	0.36789226574175
ENSG00000221955	SLC12A8	0.6	0.162279133381083
ENSG00000221963	APOL6	0.4	0.03608155883604
ENSG00000221968	FADS3	0.2	0.340119450688561
ENSG00000221978	CCNL2	-0.2	0.294491458444941
ENSG00000221983	UBA52	0.1	0.810867394837912
ENSG00000221988	PPT2	-0.3	0.32052389704541
ENSG00000221990	EXOC3-AS1	-0.3	0.379064530996467
ENSG00000221995	TIAF1	0.1	0.863897489348322
ENSG00000222011	FAM185A	0.1	0.824055793459165
ENSG00000222019	URAHP	0.2	0.774375945742453
ENSG00000222022	AC112721.1	-1	0.000545439740658
ENSG00000222032	AC112721.2	-1.2	2.64183298695481E-07
ENSG00000222041	CYTOR	0.4	0.127691199424364
ENSG00000222047	C10orf55	0.5	0.211747194543519
ENSG00000222898	RN7SKP97	0.3	0.596592761899404
ENSG00000223400	AP006748.1	-0.2	0.735018956493528
ENSG00000223459	TCAF1P1	0.1	0.951173997632398
ENSG00000223478	AL441992.2	-0.1	0.759639234174162
ENSG00000223482	NUTM2A-AS1	-0.1	0.817847496656735
ENSG00000223485	LINC01615	-0.7	0.111257676662609
ENSG00000223496	EXOSC6	-0.1	0.868937670383257
ENSG00000223501	VPS52	-0.1	0.71454245038738
ENSG00000223502	AL731537.1	-0.2	0.728854882277813
ENSG00000223508	RPL23AP53	0.1	0.933301694780633
ENSG00000223509	AC135983.3	-0.3	0.560095385395104
ENSG00000223546	LINC00630	0.2	0.686575207152424
ENSG00000223547	ZNF844	-0.2	0.79565846745522
ENSG00000223551	TMSB4XP4	0.2	0.816656283325097
ENSG00000223552	CCR5AS	0.3	0.653180048369082
ENSG00000223559	AC073136.1	0.2	0.74917325283313
ENSG00000223572	CKMT1A	0.2	0.769516183090839
ENSG00000223653	AL078459.1	0.2	0.813929154305974
ENSG00000223669	AL357033.2	0.2	0.76345798663631
ENSG00000223697	AF230666.1	-0.1	0.837499264457012
ENSG00000223705	NSUN5P1	0.1	0.849102390906969
ENSG00000223742	AC112495.1	-0.6	0.223750312158714
ENSG00000223745	CCDC18-AS1	-0.1	0.841644736410442
ENSG00000223749	MIR503HG	0.2	0.605598399994852
ENSG00000223750	SIRPB3P	0.4	0.478519977700332
ENSG00000223768	LINC00205	-0.2	0.347949580050879
ENSG00000223773	CD99P1	0.1	0.903229981880857
ENSG00000223784	LINP1	-0.1	0.834706066129469
ENSG00000223813	AC007255.1	0.3	0.65539968270505
ENSG00000223820	CFL1P1	-0.1	0.935499922011583
ENSG00000223891	OSER1-DT	-0.1	0.913137265267224
ENSG00000223947	AC016738.1	-0.3	0.540450258015622
ENSG00000223960	CHROMR	-0.5	0.090881942056126
ENSG00000223969	AC002456.1	-0.6	0.12779883927751
ENSG00000223984	HNRNPRP1	0.1	0.881982573739292
ENSG00000224032	EPB41L4A-AS1	0.1	0.937109227524072
ENSG00000224046	AC005076.2	0.1	0.855289077648799
ENSG00000224063	AC007319.1	-0.4	0.480210850919214
ENSG00000224078	SNHG14	-0.1	0.679047502198693
ENSG00000224080	UBE2FP1	-0.5	0.23084260520178
ENSG00000224081	SLC44A3-AS1	0.2	0.723310717033819
ENSG00000224086	AC245452.1	-0.3	0.545703783646296
ENSG00000224094	RPS24P8	0.1	0.95481001077318
ENSG00000224116	INHBA-AS1	0.3	0.592897444689308
ENSG00000224138	AC000123.1	0.3	0.60068275066423
ENSG00000224141	MIR548XHG	0.2	0.661780030695028
ENSG00000224152	AC009506.2	-0.4	0.425459715905087
ENSG00000224155	AC073136.2	-0.1	0.86189125536604
ENSG00000224165	DNAJC27-AS1	-0.2	0.703045671033084
ENSG00000224167	LINC01357	0.2	0.735018956493528
ENSG00000224184	MIR3681HG	-0.3	0.475378545049908
ENSG00000224186	C5orf66	-0.1	0.880088759411869
ENSG00000224189	HAGLR	-0.3	0.661177311061446
ENSG00000224195	AC022400.1	-0.3	0.654132336477423
ENSG00000224208	AL590762.3	0.1	0.869266914754786
ENSG00000224209	LINC00466	-0.2	0.733490781394481
ENSG00000224259	LINC01133	0.3	0.665313933686067
ENSG00000224269	AP000697.1	-0.3	0.518709462471995
ENSG00000224271	AL117329.1	-0.4	0.327376547723588
ENSG00000224273	AC005077.2	0.2	0.7735958711199
ENSG00000224281	SLC25A5-AS1	-0.3	0.656494211986868
ENSG00000224292	AF196972.1	-0.1	0.930988327076566
ENSG00000224316	GTF2IP5	-0.1	0.950458187393831
ENSG00000224321	RPL12P14	-0.1	0.869562103995663
ENSG00000224376	AC017104.1	-0.2	0.80288319644993
ENSG00000224383	PRR29	-0.3	0.405292773304911
ENSG00000224411	HSP90AA2P	0.2	0.704751560467976
ENSG00000224415	AC007683.1	0.2	0.821782354217272
ENSG00000224420	ADM5	0.1	0.940135569127772
ENSG00000224424	PRKAR2A-AS1	-0.1	0.884063373449866
ENSG00000224452	RSL24D1P6	-0.2	0.686003110565299
ENSG00000224462	C4BPAP1	-0.5	0.26873006553149
ENSG00000224470	ATXN1L	-0.1	0.700150359587056
ENSG00000224531	SMIM13	0.1	0.661011614088345
ENSG00000224546	EIF4BP3	-0.1	0.88679314308502
ENSG00000224550	AC114491.1	-0.2	0.7735958711199
ENSG00000224577	LINC01117	-0.6	0.143888616315421
ENSG00000224578	HNRNPA1P48	0.2	0.607691358332203
ENSG00000224596	ZMIZ1-AS1	0.2	0.713134649557426
ENSG00000224609	AC093425.1	-0.2	0.679841378543492
ENSG00000224616	RTCA-AS1	-0.3	0.613030418486587
ENSG00000224621	AL451042.1	-0.2	0.735201939136662
ENSG00000224660	SH3BP5-AS1	-0.4	0.298243925283851
ENSG00000224687	RASAL2-AS1	-0.3	0.643154329413512
ENSG00000224713	AC025165.1	-0.1	0.902197865271202
ENSG00000224728	IMPDH1P8	0.3	0.558616210143545
ENSG00000224738	AC099850.2	0.3	0.653367809151102
ENSG00000224763	FDPSP8	-0.2	0.792323807500744
ENSG00000224781	EIF4A2P4	0.2	0.802170802121818
ENSG00000224786	CETN4P	-0.1	0.866256775702736
ENSG00000224790	AP000704.2	-0.2	0.777698763649647
ENSG00000224805	LINC00853	0.1	0.928964643902528
ENSG00000224831	TMEM183B	0.1	0.891273415129758
ENSG00000224843	LINC00240	-0.3	0.671337516252576
ENSG00000224861	YBX1P1	-0.1	0.938920646046197
ENSG00000224870	MRPL20-AS1	-0.1	0.839733734676458
ENSG00000224877	NDUFAF8	0.1	0.882925933915531
ENSG00000224892	RPS4XP16	-0.1	0.879089884507122
ENSG00000224897	POT1-AS1	-0.1	0.940135569127772
ENSG00000224905	AP001347.1	-0.1	0.951832106392946
ENSG00000224906	SRP14P1	-0.3	0.483531775244703
ENSG00000224914	LINC00863	-0.4	0.419968308437266
ENSG00000224934	AL391684.1	0.2	0.813670645687246
ENSG00000224950	AL390066.2	-0.5	0.237664404346752
ENSG00000224958	PGM5-AS1	0.3	0.556929806126472
ENSG00000225022	UBE2D3P1	0.2	0.645541278584707
ENSG00000225024	AC015977.1	-0.2	0.713299041724525
ENSG00000225028	AC096541.1	-0.1	0.882734512073659
ENSG00000225031	EIF4BP7	0.2	0.805832416238235
ENSG00000225032	AL162586.1	0.2	0.805361257909875
ENSG00000225087	AL583808.1	0.1	0.931377996011644
ENSG00000225091	SNORA71A	-0.1	0.863522938080708
ENSG00000225093	RPL3P7	0.2	0.767868152876152
ENSG00000225096	AL445250.1	-0.1	0.860091345776137
ENSG00000225131	PSME2P2	0.2	0.735201939136662
ENSG00000225137	DYNC1I2P1	-0.1	0.901136908232695
ENSG00000225138	SLC9A3-AS1	0.1	0.819695805567415
ENSG00000225159	NPM1P39	0.1	0.884964367952955
ENSG00000225163	LINC00618	0.1	0.930102606209157
ENSG00000225165	AC090071.1	0.3	0.653406868432531
ENSG00000225177	AL590617.2	0.2	0.765339383737948
ENSG00000225190	PLEKHM1	-0.1	0.828439022892278
ENSG00000225193	RPS12P26	0.1	0.856772595151549
ENSG00000225205	AC078883.1	-0.5	0.122909802996247
ENSG00000225206	MIR137HG	-0.8	0.053631123938829
ENSG00000225210	DUXAP9	-0.2	0.695470469653482
ENSG00000225234	TRAPPC12-AS1	0.2	0.781188118604232
ENSG00000225265	TAF1A-AS1	-0.3	0.406441982869711
ENSG00000225267	RPL8P2	0.3	0.643154329413512
ENSG00000225269	LINC00705	-0.1	0.909148881790445
ENSG00000225282	AP000350.2	0.2	0.740585464263772
ENSG00000225313	AL513327.1	-0.3	0.498585424706086
ENSG00000225335	AC016027.1	0.1	0.858909073396563
ENSG00000225339	AL354740.1	-0.3	0.601651003537177
ENSG00000225345	SNX18P3	0.1	0.867009104898538
ENSG00000225356	AC093840.1	0.9	0.020336585535348
ENSG00000225357	RPF2P1	0.3	0.63716735392014
ENSG00000225361	PPP1R26-AS1	-0.1	0.815833345255559
ENSG00000225377	NRSN2-AS1	0.2	0.703494756545945
ENSG00000225383	SFTA1P	0.9	0.01746491726386
ENSG00000225422	RBMS1P1	-0.3	0.606378881127542
ENSG00000225423	TNPO1P1	-0.1	0.925482625307503
ENSG00000225439	BOLA3-AS1	-0.1	0.836660381009428
ENSG00000225470	JPX	0.1	0.929777787344045
ENSG00000225484	NUTM2B-AS1	-0.1	0.910670440931499
ENSG00000225489	AL354707.1	0.1	0.885412838961615
ENSG00000225506	CYP4A22-AS1	-0.1	0.94291977568926
ENSG00000225507	AC069282.1	0.2	0.782685751383158
ENSG00000225518	LINC01703	0.5	0.252045559415967
ENSG00000225526	MKRN2OS	0.8	0.031480627926667
ENSG00000225535	LINC01393	-0.4	0.422706951640168
ENSG00000225537	AC073325.1	-0.5	0.260290008177591
ENSG00000225554	ENSG00000225554	0.3	0.688248177023199
ENSG00000225556	C2CD4D	0.1	0.923141983926904
ENSG00000225558	UBE2D3P2	0.1	0.903511449238522
ENSG00000225568	AC093155.1	0.2	0.763423061881926
ENSG00000225580	AL358942.1	0.2	0.735201939136662
ENSG00000225614	ZNF469	-0.3	0.192198437673663
ENSG00000225616	AL138785.2	0.3	0.441407204371113
ENSG00000225630	MTND2P28	0.2	0.551435305169206
ENSG00000225652	KCNMA1-AS3	-0.6	0.171717356906341
ENSG00000225663	MCRIP1	-0.1	0.714733423503935
ENSG00000225675	LINC01771	-0.1	0.933470352391808
ENSG00000225676	AC002378.1	-0.3	0.398638021899803
ENSG00000225697	SLC26A6	-0.1	0.743017621087495
ENSG00000225720	AL031846.1	-0.2	0.631222042644075
ENSG00000225733	FGD5-AS1	-0.1	0.68212557195262
ENSG00000225760	LINC00431	0.3	0.478519977700332
ENSG00000225791	TRAM2-AS1	-0.9	0.000838783888368
ENSG00000225793	AL080250.1	-0.3	0.688939945979416
ENSG00000225806	AL121917.1	0.1	0.946644452798716
ENSG00000225828	FAM229A	-0.2	0.794320504155698
ENSG00000225855	RUSC1-AS1	0.4	0.379824942681551
ENSG00000225872	LINC01529	-0.1	0.877770178611295
ENSG00000225877	PSG8-AS1	0.4	0.444639982332345
ENSG00000225913	AL138767.3	0.2	0.805520882598672
ENSG00000225920	RIMKLBP2	-0.2	0.775655245453313
ENSG00000225968	ELFN1	0.3	0.578236526524815
ENSG00000225969	ABHD11-AS1	-0.2	0.714238596025738
ENSG00000225975	LINC01534	-0.1	0.835424391608944
ENSG00000226015	CCT8P1	0.2	0.600241811779519
ENSG00000226029	LINC01772	-0.1	0.925029855258001
ENSG00000226049	TLK2P1	-0.3	0.565027319373554
ENSG00000226053	LINC01776	-0.9	0.020436234366716
ENSG00000226057	PHF2P2	0.2	0.708075492358624
ENSG00000226088	HHLA3-AS1	1	0.00029081361221
ENSG00000226098	SEC11B	-0.2	0.723310717033819
ENSG00000226121	AC009487.2	0.2	0.803284197965698
ENSG00000226124	FTCDNL1	0.1	0.943609710763339
ENSG00000226137	BAIAP2-DT	-0.2	0.577563012016932
ENSG00000226138	AC004801.1	0.2	0.76345798663631
ENSG00000226167	AP4B1-AS1	0.3	0.572804501541066
ENSG00000226174	TEX22	-0.1	0.907804033249335
ENSG00000226200	SGMS1-AS1	-0.7	0.007564622807994
ENSG00000226210	WASH8P	0.1	0.846572705768935
ENSG00000226221	RPL26P19	-0.1	0.894516490581665
ENSG00000226243	RPL37AP1	0.1	0.938978664090962
ENSG00000226247	SUPT4H1P1	0.1	0.917898441475461
ENSG00000226287	TMEM191A	0.4	0.382311316312736
ENSG00000226314	ZNF192P1	-0.1	0.89636823763698
ENSG00000226328	NUP50-DT	0.1	0.743082367861963
ENSG00000226332	AL354836.1	-0.3	0.476578375952756
ENSG00000226360	RPL10AP6	0.1	0.868660926052788
ENSG00000226380	AC016831.1	0.7	0.049244540652306
ENSG00000226383	LINC01876	0.3	0.613056016779558
ENSG00000226415	TPI1P1	0.1	0.879089884507122
ENSG00000226419	SLC16A1-AS1	0.3	0.222258262184996
ENSG00000226445	BX322234.1	-0.3	0.66431658607528
ENSG00000226453	LINC02542	-0.2	0.802236991238193
ENSG00000226466	RPA2P2	0.2	0.780679730279502
ENSG00000226471	Z93930.2	0.3	0.580397144382186
ENSG00000226472	AC008013.2	0.3	0.585295743373978
ENSG00000226479	TMEM185B	0.2	0.520678890352724
ENSG00000226539	AC012512.1	0.1	0.895882701432322
ENSG00000226549	SCDP1	0.2	0.725521950238455
ENSG00000226562	CYP4F26P	0.4	0.435400113194129
ENSG00000226578	AL132657.1	-0.1	0.930102606209157
ENSG00000226650	KIF4B	-0.1	0.95488898764095
ENSG00000226652	PSMD10P2	-0.2	0.794432670643477
ENSG00000226688	ENTPD1-AS1	-0.1	0.836766539441006
ENSG00000226696	LENG8-AS1	0.1	0.953087665606808
ENSG00000226742	HSBP1L1	0.2	0.560688588414093
ENSG00000226752	CUTALP	-0.2	0.551995251926045
ENSG00000226754	AL606760.1	-0.2	0.788622353873098
ENSG00000226756	AC007365.1	-0.4	0.464686824040965
ENSG00000226763	SRRM5	0.4	0.473119205603399
ENSG00000226780	AC244035.1	0.2	0.712507512033956
ENSG00000226781	TBCAP1	0.2	0.741701685832627
ENSG00000226798	AL138749.1	-0.1	0.924952517583456
ENSG00000226803	ZNF451-AS1	-0.2	0.701673146743846
ENSG00000226823	SUGT1P1	-0.2	0.767868152876152
ENSG00000226824	AC006001.2	0.2	0.799118181050241
ENSG00000226833	AC092164.1	0.2	0.825196498214116
ENSG00000226835	ARHGAP29-AS1	0.2	0.603269170662366
ENSG00000226853	AC010894.2	0.2	0.7401143877991
ENSG00000226856	THORLNC	-0.2	0.743708974727794
ENSG00000226864	ATE1-AS1	-0.5	0.278533225933158
ENSG00000226887	ERVMER34-1	0.7	0.06257956761761
ENSG00000226935	LINC00161	-0.1	0.819695805567415
ENSG00000226950	DANCR	-0.3	0.144210512358726
ENSG00000226953	NCKAP5-AS2	-0.3	0.683260914193114
ENSG00000227008	AL009174.1	0.1	0.929770572913009
ENSG00000227014	AC007285.1	0.1	0.856652996085058
ENSG00000227034	AL445433.1	-0.1	0.942942863681413
ENSG00000227036	LINC00511	-0.4	0.096005512982857
ENSG00000227038	GTF2IP7	0.1	0.937123540340141
ENSG00000227039	ITGB2-AS1	0.1	0.945849690740277
ENSG00000227060	LINC00629	0.2	0.81054409844265
ENSG00000227070	EPS15-AS1	0.4	0.494000308090712
ENSG00000227097	RPS28P7	0.1	0.952919998505389
ENSG00000227110	LMCD1-AS1	-0.2	0.795446314493633
ENSG00000227115	LINC01630	-0.7	0.119418908945619
ENSG00000227118	BTF3P13	0.3	0.676533239706099
ENSG00000227124	ZNF717	-0.4	0.442625290859206
ENSG00000227165	WDR11-AS1	-0.5	0.32460834583746
ENSG00000227199	ST7-AS1	-0.1	0.935089409702667
ENSG00000227203	SUB1P1	-0.2	0.743981330586256
ENSG00000227214	HCG15	-0.2	0.732087517009484
ENSG00000227252	AC012063.1	0.1	0.886830594028831
ENSG00000227268	KLLN	0.1	0.882196389448371
ENSG00000227304	AC067942.1	0.3	0.667939756558654
ENSG00000227309	AC140076.1	0.1	0.946282865047694
ENSG00000227347	HNRNPKP2	-0.1	0.905797712269532
ENSG00000227354	RBM26-AS1	-0.1	0.905327386934002
ENSG00000227372	TP73-AS1	0.1	0.526243018127098
ENSG00000227375	DLG1-AS1	-0.3	0.643154329413512
ENSG00000227376	FTH1P16	0.2	0.744418498470949
ENSG00000227398	KIF9-AS1	-0.2	0.547158514214769
ENSG00000227400	AC012501.2	-0.5	0.229548974394368
ENSG00000227403	LINC01806	-0.2	0.695636145729295
ENSG00000227471	AKR1B15	0.7	0.047111069368918
ENSG00000227473	TSSK5P	-0.2	0.683694761866703
ENSG00000227477	STK4-AS1	-0.2	0.7627990949765
ENSG00000227482	AL157702.2	-0.3	0.422567621189127
ENSG00000227486	AL050309.1	-0.4	0.427984993520803
ENSG00000227496	AC099066.2	-0.2	0.77536122427421
ENSG00000227533	SLC2A1-AS1	0.3	0.448575450831241
ENSG00000227540	AC016394.2	0.3	0.506346057116665
ENSG00000227543	SPAG5-AS1	-0.5	0.326880441348624
ENSG00000227591	HSD11B1-AS1	0.4	0.337811552361427
ENSG00000227621	PHBP11	0.2	0.792323807500744
ENSG00000227640	SOX21-AS1	-0.2	0.762900496587614
ENSG00000227671	AL390728.4	-0.1	0.902859146185401
ENSG00000227682	ATP5F1AP2	0.1	0.938920646046197
