id,log2FoldChange,padj
ENSG00000229388,-0.2,0.836831714
ENSG00000229431,0.1,0.951833212
ENSG00000229491,0.9,0.007104144
ENSG00000229519,0.2,0.703494757
ENSG00000229563,0.9,0.009896326
ENSG00000229589,0.3,0.69422935
ENSG00000229637,-0.2,0.682125572
ENSG00000229638,0.2,0.584357689
ENSG00000229642,-0.1,0.951993045
ENSG00000229644,0.2,0.641931983
ENSG00000229656,-0.8,0.00115285
ENSG00000229659,0.1,0.951173998
ENSG00000229660,0.2,0.76002168
ENSG00000229666,0.4,0.464465245
ENSG00000229689,-0.5,0.190578618
ENSG00000229809,-0.1,0.768161886
ENSG00000229814,0.3,0.563812902
ENSG00000229870,0.1,0.909457292
ENSG00000229880,-0.3,0.594832962
ENSG00000229891,0.7,0.102881434
ENSG00000229897,-0.1,0.95630523
ENSG00000229931,0.2,0.785285597
ENSG00000229932,-0.2,0.81365958
ENSG00000229944,0.1,0.938613899
ENSG00000229950,0.1,0.950433874
ENSG00000229953,0.4,0.36080061
ENSG00000229956,-0.3,0.609234406
ENSG00000229980,-0.2,0.740939169
ENSG00000230002,0.6,0.169780752
ENSG00000230042,0.1,0.926611184
ENSG00000230067,0.3,0.497681498
ENSG00000230071,0.1,0.912318528
ENSG00000230082,0.3,0.344608271
ENSG00000230091,-0.5,0.047407235
ENSG00000230124,0.3,0.341777321
ENSG00000230133,-0.2,0.676976437
ENSG00000230148,-0.1,0.869473083
ENSG00000230163,-0.2,0.707488216
ENSG00000230185,-0.2,0.812621339
ENSG00000230202,-0.1,0.954810011
ENSG00000230207,0.2,0.740361086
ENSG00000230234,0.5,0.329629202
ENSG00000230295,0.1,0.902197865
ENSG00000230312,0.1,0.940618308
ENSG00000230316,-0.3,0.381041941
ENSG00000230359,-0.5,0.284943478
ENSG00000230408,-0.2,0.804770129
ENSG00000230409,0.2,0.805783705
ENSG00000230415,-0.3,0.634622469
ENSG00000230453,0.1,0.910498927
ENSG00000230454,0.2,0.71769121
ENSG00000230457,0.4,0.443178818
ENSG00000230479,-0.7,0.060563622
ENSG00000230487,-0.7,0.019395157
ENSG00000230499,-0.1,0.89718048
ENSG00000230513,-0.1,0.89286047
ENSG00000230526,-0.4,0.317311835
ENSG00000230534,-0.2,0.818670273
ENSG00000230551,0.1,0.598972211
ENSG00000230555,-0.3,0.421860767
ENSG00000230561,-0.4,0.466272606
ENSG00000230568,0.1,0.940028547
ENSG00000230580,0.1,0.881223399
ENSG00000230583,-0.3,0.617202038
ENSG00000230590,-0.5,0.15199064
ENSG00000230601,0.2,0.821246461
ENSG00000230615,-0.1,0.933470352
ENSG00000230629,0.1,0.95093979
ENSG00000230638,1.2,0.000839842
ENSG00000230662,-0.3,0.539020686
ENSG00000230667,0.1,0.93971161
ENSG00000230673,0.2,0.805520883
ENSG00000230699,0.3,0.566516393
ENSG00000230701,0.1,0.881655965
ENSG00000230733,-0.2,0.571514089
ENSG00000230736,-0.2,0.829644839
ENSG00000230797,-0.2,0.757811302
ENSG00000230798,-0.2,0.78042794
ENSG00000230823,0.2,0.817990568
ENSG00000230870,-0.3,0.670160844
ENSG00000230882,0.2,0.683694762
ENSG00000230896,-0.2,0.737569323
ENSG00000230897,-0.4,0.509651457
ENSG00000230937,1.2,6.15E-05
ENSG00000230953,-0.1,0.838857876
ENSG00000230982,-0.4,0.474337988
ENSG00000231007,0.4,0.374282305
ENSG00000231010,-0.1,0.914412253
ENSG00000231023,-0.6,0.199237409
ENSG00000231064,0.3,0.665405668
ENSG00000231066,0.1,0.895724882
ENSG00000231074,-0.3,0.199008711
ENSG00000231084,0.4,0.521441097
ENSG00000231106,0.2,0.708439128
ENSG00000231113,-0.3,0.665405668
ENSG00000231120,0.1,0.920436932
ENSG00000231125,0.2,0.770890271
ENSG00000231131,0.4,0.003584926
ENSG00000231154,0.3,0.664534413
ENSG00000231167,-0.1,0.820512312
ENSG00000231175,0.1,0.839366449
ENSG00000231185,-0.1,0.836660381
ENSG00000231210,-0.2,0.780032622
ENSG00000231226,0.3,0.585422552
ENSG00000231233,0.1,0.850981402
ENSG00000231245,0.2,0.79049978
ENSG00000231274,0.1,0.906535671
ENSG00000231290,-1.1,1.07E-06
ENSG00000231298,-0.4,0.331527426
ENSG00000231312,0.1,0.777815513
ENSG00000231324,-0.1,0.882089811
ENSG00000231327,0.1,0.861219585
ENSG00000231344,0.1,0.940618308
ENSG00000231345,-0.2,0.769932076
ENSG00000231369,0.1,0.954810011
ENSG00000231434,0.2,0.79049978
ENSG00000231441,-0.2,0.790661268
ENSG00000231445,-0.1,0.854729926
ENSG00000231468,-0.1,0.921906951
ENSG00000231483,0.2,0.802236991
ENSG00000231500,0.1,0.933674737
ENSG00000231528,-0.3,0.630660823
ENSG00000231551,-0.3,0.567360142
ENSG00000231574,0.6,0.079655826
ENSG00000231584,0.2,0.713914719
ENSG00000231595,0.1,0.952638513
ENSG00000231607,-0.3,0.585689313
ENSG00000231609,-0.2,0.839124001
ENSG00000231628,0.2,0.71769121
ENSG00000231651,-0.4,0.508413646
ENSG00000231652,-0.2,0.710255632
ENSG00000231672,-0.2,0.695636146
ENSG00000231683,0.4,0.384713014
ENSG00000231711,-0.1,0.946282865
ENSG00000231721,0.4,0.374282305
ENSG00000231728,-0.1,0.869208393
ENSG00000231738,-0.3,0.643154329
ENSG00000231752,0.2,0.708439128
ENSG00000231767,0.1,0.919509466
ENSG00000231769,-0.6,0.217127505
ENSG00000231770,-0.3,0.48823901
ENSG00000231776,0.2,0.751658031
ENSG00000231784,0.2,0.773669891
ENSG00000231789,-0.1,0.868005419
ENSG00000231806,-0.1,0.93846612
ENSG00000231822,0.2,0.787978025
ENSG00000231856,0.1,0.929182981
ENSG00000231878,0.2,0.791349282
ENSG00000231887,-0.1,0.854545785
ENSG00000231890,-0.6,0.142443761
ENSG00000231908,-0.2,0.726385175
ENSG00000231948,-0.5,0.235619834
ENSG00000231982,0.2,0.734632331
ENSG00000231991,-0.1,0.841644736
ENSG00000231993,0.4,0.510432866
ENSG00000231999,-0.2,0.769932076
ENSG00000232004,-0.3,0.570692039
ENSG00000232006,0.1,0.924916995
ENSG00000232022,-0.1,0.840299687
ENSG00000232023,0.1,0.95442262
ENSG00000232024,0.2,0.780815436
ENSG00000232034,-0.1,0.944666313
ENSG00000232040,-0.2,0.556814516
ENSG00000232075,-0.5,0.272004327
ENSG00000232093,0.3,0.622134866
ENSG00000232098,-0.1,0.794432671
ENSG00000232104,-0.4,0.392513831
ENSG00000232110,-0.3,0.66324371
ENSG00000232119,0.1,0.751227379
ENSG00000232124,0.4,0.390292978
ENSG00000232160,-0.4,0.261526963
ENSG00000232176,-0.1,0.954759859
ENSG00000232187,-0.1,0.876731399
ENSG00000232233,-0.1,0.948688877
ENSG00000232237,0.4,0.388849814
ENSG00000232241,-0.5,0.301913142
ENSG00000232267,-0.6,0.183461453
ENSG00000232284,0.1,0.903511449
ENSG00000232320,-0.1,0.794432671
ENSG00000232324,-0.4,0.432541615
ENSG00000232328,0.2,0.817990568
ENSG00000232347,-0.3,0.624225191
ENSG00000232368,0.1,0.9235657
ENSG00000232386,0.3,0.557692353
ENSG00000232388,0.1,0.650820878
ENSG00000232434,-0.1,0.822295276
ENSG00000232439,-0.1,0.85342787
ENSG00000232442,0.5,0.25124935
ENSG00000232445,0.5,0.047556407
ENSG00000232450,0.1,0.913289149
ENSG00000232453,-0.5,0.319495359
ENSG00000232472,0.2,0.716120372
ENSG00000232480,0.8,0.036081559
ENSG00000232485,-0.2,0.710391409
ENSG00000232499,-0.1,0.871037789
ENSG00000232533,-0.1,0.893937787
ENSG00000232546,-0.1,0.878612748
ENSG00000232573,0.1,0.821246461
ENSG00000232593,0.1,0.914638628
ENSG00000232600,0.1,0.938978664
ENSG00000232621,-0.3,0.612430626
ENSG00000232630,-0.2,0.762926091
ENSG00000232640,0.2,0.717296898
ENSG00000232671,-0.4,0.42999064
ENSG00000232692,-0.3,0.667816603
ENSG00000232709,-0.1,0.899321392
ENSG00000232725,0.1,0.929182981
ENSG00000232774,0.4,0.444946925
ENSG00000232803,0.4,0.420474976
ENSG00000232807,0.3,0.605950693
ENSG00000232811,-0.2,0.801705743
ENSG00000232838,0.2,0.56612271
ENSG00000232855,0.3,0.475786387
ENSG00000232859,-0.2,0.78690378
ENSG00000232864,0.2,0.816641614
ENSG00000232871,-0.2,0.799930466
ENSG00000232882,0.3,0.679047502
ENSG00000232931,-0.3,0.605695812
ENSG00000232940,-0.1,0.881084695
ENSG00000232956,0.2,0.53153263
ENSG00000232973,0.1,0.840772008
ENSG00000232977,-0.7,0.084448215
ENSG00000232995,-0.3,0.476215996
ENSG00000233006,0.2,0.824022233
ENSG00000233012,-0.1,0.869680551
ENSG00000233016,0.3,0.326880441
ENSG00000233058,-0.2,0.757389053
ENSG00000233077,-0.1,0.85912095
ENSG00000233087,-0.2,0.821782354
ENSG00000233101,-0.2,0.822505565
ENSG00000233117,-0.3,0.65887155
ENSG00000233122,0.1,0.906244137
ENSG00000233143,-0.1,0.86621671
ENSG00000233155,-0.4,0.433324077
ENSG00000233175,-0.1,0.929711253
ENSG00000233178,-0.3,0.672491088
ENSG00000233198,0.5,0.329130878
ENSG00000233221,0.2,0.714733424
ENSG00000233223,0.1,0.889642387
ENSG00000233225,-0.1,0.940970209
ENSG00000233230,0.1,0.877162477
ENSG00000233237,-0.3,0.576202212
ENSG00000233246,0.1,0.864892472
ENSG00000233270,0.1,0.896514872
ENSG00000233287,-0.1,0.877770179
ENSG00000233297,-0.2,0.823872905
ENSG00000233308,-0.2,0.729686936
ENSG00000233325,-0.1,0.871721397
ENSG00000233337,-0.2,0.841644736
ENSG00000233369,-0.4,0.411284966
ENSG00000233382,-0.3,0.592277845
ENSG00000233384,0.2,0.622069663
ENSG00000233396,-0.2,0.83130799
ENSG00000233397,-0.3,0.610885258
ENSG00000233401,-0.3,0.636280513
ENSG00000233429,0.2,0.737569323
ENSG00000233452,-0.8,0.0335173
ENSG00000233461,0.4,0.224309606
ENSG00000233476,0.3,0.67752835
ENSG00000233483,0.2,0.828198461
ENSG00000233491,-0.1,0.82832603
ENSG00000233493,0.5,0.215509734
ENSG00000233509,-0.1,0.914626705
ENSG00000233527,-0.1,0.887121673
ENSG00000233532,-0.1,0.938978664
ENSG00000233539,-0.3,0.490282151
ENSG00000233559,0.9,0.009835651
ENSG00000233585,-0.1,0.949236743
ENSG00000233588,0.2,0.769932076
ENSG00000233589,-1.1,5.15E-07
ENSG00000233593,0.1,0.89286047
ENSG00000233611,-0.2,0.816753879
ENSG00000233621,-0.3,0.543318603
ENSG00000233695,0.3,0.210172947
ENSG00000233760,-0.8,0.030951506
ENSG00000233762,0.1,0.819865391
ENSG00000233776,-0.2,0.816641614
ENSG00000233818,-0.6,0.073102622
ENSG00000233822,-0.3,0.604410919
ENSG00000233830,-0.2,0.841644736
ENSG00000233834,0.8,0.017333589
ENSG00000233836,0.3,0.268586717
ENSG00000233837,0.1,0.93712354
ENSG00000233839,0.1,0.952393769
ENSG00000233846,-0.2,0.78429557
ENSG00000233859,-0.2,0.763928387
ENSG00000233874,0.1,0.893191635
ENSG00000233885,-0.4,0.521825921
ENSG00000233901,0.2,0.827023927
ENSG00000233903,0.2,0.812857296
ENSG00000233912,0.1,0.919864941
ENSG00000233922,0.4,0.367012071
ENSG00000233927,0.2,0.586617312
ENSG00000233937,0.2,0.754406218
ENSG00000233954,0.2,0.71454245
ENSG00000233971,-0.1,0.903229982
ENSG00000234009,0.2,0.737419004
ENSG00000234028,0.2,0.763457987
ENSG00000234036,-0.2,0.823545621
ENSG00000234055,-0.1,0.910956324
ENSG00000234076,-0.3,0.619527951
ENSG00000234106,-0.3,0.60567035
ENSG00000234115,0.1,0.940618308
ENSG00000234127,-0.2,0.682125572
ENSG00000234130,0.1,0.873874786
ENSG00000234145,0.2,0.812804707
ENSG00000234147,0.5,0.259881252
ENSG00000234155,-0.4,0.42412502
ENSG00000234160,0.1,0.835496088
ENSG00000234264,-0.1,0.892594654
ENSG00000234282,-0.1,0.95656989
ENSG00000234327,0.3,0.477409079
ENSG00000234332,-0.1,0.896031461
ENSG00000234337,0.3,0.688939946
ENSG00000234350,0.1,0.820148511
ENSG00000234378,-0.2,0.706686797
ENSG00000234420,0.2,0.408053123
ENSG00000234432,0.4,0.492283958
ENSG00000234444,-0.6,0.214200535
ENSG00000234488,0.1,0.885418064
ENSG00000234492,-0.1,0.919509466
ENSG00000234494,0.1,0.91481402
ENSG00000234500,-0.2,0.816297504
ENSG00000234518,0.3,0.389745117
ENSG00000234527,-0.1,0.864756411
ENSG00000234545,-0.1,0.935499922
ENSG00000234585,0.4,0.483043448
ENSG00000234602,0.3,0.623742081
ENSG00000234608,0.3,0.404588431
ENSG00000234616,0.2,0.173810203
ENSG00000234617,-0.5,0.234985157
ENSG00000234664,0.2,0.761150749
ENSG00000234665,-0.1,0.948922211
ENSG00000234678,0.2,0.800569845
ENSG00000234684,-0.5,0.048879953
ENSG00000234690,-0.2,0.720418708
ENSG00000234693,0.4,0.39491967
ENSG00000234694,0.4,0.520226484
ENSG00000234705,0.2,0.780541545
ENSG00000234715,-0.5,0.13803021
ENSG00000234719,-0.2,0.717434464
ENSG00000234741,0.2,0.536144231
ENSG00000234745,0.4,0.084783653
ENSG00000234753,0.4,0.400743169
ENSG00000234773,-0.4,0.463263393
ENSG00000234779,0.3,0.624225191
ENSG00000234782,0.1,0.927187516
ENSG00000234805,-0.2,0.735201939
ENSG00000234807,-0.7,0.06929287
ENSG00000234810,-0.2,0.712507512
ENSG00000234817,-0.8,0.030224601
ENSG00000234840,-0.3,0.625079451
ENSG00000234851,0.4,0.368819957
ENSG00000234859,0.7,0.083338543
ENSG00000234869,-0.1,0.840981257
ENSG00000234882,0.1,0.855514778
ENSG00000234899,-0.3,0.633532572
ENSG00000234911,0.2,0.695959659
ENSG00000234912,-0.1,0.790864377
ENSG00000234925,0.1,0.893191635
ENSG00000234949,0.5,0.219864284
ENSG00000234996,-0.4,0.335793061
ENSG00000235008,-0.4,0.407022065
ENSG00000235016,-0.3,0.613677246
ENSG00000235027,0.4,0.447139617
ENSG00000235036,0.1,0.82448372
ENSG00000235065,-0.1,0.89533503
ENSG00000235070,0.5,0.335474472
ENSG00000235078,-0.1,0.856652996
ENSG00000235092,-0.4,0.395432575
ENSG00000235100,-0.3,0.630457958
ENSG00000235106,-0.4,0.253957399
ENSG00000235109,-0.6,0.072759305
ENSG00000235142,-0.4,0.376579637
ENSG00000235162,-0.1,0.697832888
ENSG00000235169,0.2,0.75265881
ENSG00000235173,0.2,0.258237581
ENSG00000235174,0.1,0.905327387
ENSG00000235180,0.2,0.74891884
ENSG00000235194,-0.2,0.670160844
ENSG00000235217,-0.8,0.011649147
ENSG00000235238,-0.1,0.835221786
ENSG00000235245,-0.1,0.882196389
ENSG00000235280,0.5,0.240303617
ENSG00000235297,0.1,0.763016173
ENSG00000235300,-0.7,0.033683473
ENSG00000235314,0.2,0.797076734
ENSG00000235316,-0.1,0.909148882
ENSG00000235330,-0.3,0.576735198
ENSG00000235343,-0.1,0.898086197
ENSG00000235374,-0.5,0.241470164
ENSG00000235376,0.2,0.726662869
ENSG00000235387,-0.4,0.519854457
ENSG00000235400,-0.2,0.812636468
ENSG00000235408,0.3,0.572916058
ENSG00000235423,-0.3,0.661177311
ENSG00000235448,0.2,0.793499207
ENSG00000235453,-0.2,0.738351888
ENSG00000235472,0.1,0.895166029
ENSG00000235499,0.2,0.825438675
ENSG00000235501,-0.2,0.726666808
ENSG00000235529,-0.2,0.701657142
ENSG00000235530,0.2,0.807429408
ENSG00000235552,0.1,0.859742118
ENSG00000235563,-0.2,0.816656283
ENSG00000235568,-0.1,0.844983672
ENSG00000235609,-0.2,0.455022415
ENSG00000235618,-0.1,0.902271688
ENSG00000235636,0.1,0.940741328
ENSG00000235652,0.3,0.637456346
ENSG00000235674,0.2,0.828343654
ENSG00000235698,0.2,0.805520883
ENSG00000235706,0.2,0.702554203
ENSG00000235749,-0.3,0.537509943
ENSG00000235750,-0.5,0.179050127
ENSG00000235781,0.1,0.951832106
ENSG00000235795,0.1,0.931026018
ENSG00000235823,0.4,0.299721356
ENSG00000235831,-0.3,0.550767133
ENSG00000235847,-0.2,0.801922767
ENSG00000235859,0.2,0.695672667
ENSG00000235863,-0.1,0.865271479
ENSG00000235890,-0.4,0.335474472
ENSG00000235897,-0.3,0.643154329
ENSG00000235903,-0.4,0.370039783
ENSG00000235912,-0.2,0.718305336
ENSG00000235927,-0.1,0.871804287
ENSG00000235947,-0.5,0.242541724
ENSG00000235954,0.1,0.871569892
ENSG00000235978,-0.9,0.010458461
ENSG00000236008,-0.4,0.481263019
ENSG00000236015,-0.1,0.835839815
ENSG00000236017,-0.1,0.927528884
ENSG00000236039,-0.5,0.24531251
ENSG00000236081,0.2,0.683683431
ENSG00000236088,0.1,0.898086197
ENSG00000236090,0.1,0.918439325
ENSG00000236104,-0.2,0.496163306
ENSG00000236144,0.1,0.822295276
ENSG00000236151,-0.1,0.848828948
ENSG00000236200,0.2,0.672939487
ENSG00000236204,-0.2,0.733490781
ENSG00000236229,-0.1,0.952910174
ENSG00000236255,0.2,0.834879897
ENSG00000236256,-0.2,0.741306724
ENSG00000236264,-0.1,0.887380754
ENSG00000236287,-0.2,0.606064255
ENSG00000236305,0.1,0.899321392
ENSG00000236319,0.1,0.856652996
ENSG00000236333,-0.1,0.631962345
ENSG00000236345,-0.4,0.510343536
ENSG00000236423,0.1,0.897617257
ENSG00000236432,0.1,0.91481402
ENSG00000236456,0.2,0.813119245
ENSG00000236467,-0.4,0.425504994
ENSG00000236496,-0.3,0.624225191
ENSG00000236514,-0.2,0.7147915
ENSG00000236519,0.4,0.450840277
ENSG00000236529,-0.3,0.53153263
ENSG00000236530,0.5,0.360196926
ENSG00000236540,-0.1,0.879089885
ENSG00000236552,0.1,0.899663324
ENSG00000236562,-0.3,0.497372894
ENSG00000236591,0.2,0.71454245
ENSG00000236603,0.2,0.720554429
ENSG00000236618,0.1,0.929132784
ENSG00000236675,-0.3,0.631798277
ENSG00000236682,0.3,0.593044185
ENSG00000236683,-0.1,0.929106161
ENSG00000236698,0.1,0.884010639
ENSG00000236699,0.9,0.01786943
ENSG00000236714,-0.2,0.82411968
ENSG00000236739,0.2,0.735201939
ENSG00000236751,0.2,0.758760979
ENSG00000236753,-0.1,0.856563889
ENSG00000236772,0.1,0.841012154
ENSG00000236778,0.1,0.954810011
ENSG00000236779,0.2,0.697832888
ENSG00000236792,0.3,0.648231648
ENSG00000236801,0.2,0.808782152
ENSG00000236810,0.1,0.896031461
ENSG00000236830,0.3,0.454101291
ENSG00000236859,-0.3,0.408335425
ENSG00000236871,-0.5,0.203512966
ENSG00000236901,0.3,0.481496954
ENSG00000236908,-0.2,0.733814767
ENSG00000236914,-0.6,0.203560771
ENSG00000236924,0.1,0.91481402
ENSG00000236947,-0.4,0.351290367
ENSG00000236993,-0.3,0.61761651
ENSG00000237004,0.2,0.776794032
ENSG00000237013,0.1,0.905856972
ENSG00000237015,-0.1,0.946461607
ENSG00000237017,0.1,0.908391021
ENSG00000237054,0.2,0.703494757
ENSG00000237126,-0.4,0.382482537
ENSG00000237149,-0.5,0.175972727
ENSG00000237154,0.1,0.934195672
ENSG00000237166,0.1,0.914138471
ENSG00000237172,-0.2,0.481243693
ENSG00000237187,0.2,0.504081798
ENSG00000237190,-0.2,0.636280513
ENSG00000237222,0.1,0.940135569
ENSG00000237232,-0.1,0.894367024
ENSG00000237254,-0.8,0.021700866
ENSG00000237276,0.1,0.931680808
ENSG00000237289,0.3,0.66418201
ENSG00000237298,-0.2,0.721972081
ENSG00000237310,-0.2,0.790661268
ENSG00000237330,1.6,2.20E-07
ENSG00000237352,-0.6,0.162327904
ENSG00000237356,-0.1,0.909457292
ENSG00000237380,-0.3,0.416313032
ENSG00000237399,-0.1,0.929937555
ENSG00000237413,0.8,0.052746505
ENSG00000237424,0.6,0.075281083
ENSG00000237437,-0.3,0.66418201
ENSG00000237438,-0.9,0.012643721
ENSG00000237441,-0.4,0.055244597
ENSG00000237457,-0.1,0.810867395
ENSG00000237489,-0.3,0.563812902
ENSG00000237493,-0.3,0.562285489
ENSG00000237522,0.1,0.929106161
ENSG00000237523,-0.1,0.833948041
ENSG00000237548,-0.2,0.643154329
ENSG00000237550,0.2,0.601773863
ENSG00000237594,0.2,0.708432732
ENSG00000237595,-0.2,0.805783705
ENSG00000237596,0.1,0.836215674
ENSG00000237632,-0.2,0.82448372
ENSG00000237649,0.2,0.60567035
ENSG00000237651,0.1,0.815538255
ENSG00000237686,0.3,0.63206434
ENSG00000237730,0.2,0.736354537
ENSG00000237748,0.1,0.880865379
ENSG00000237753,-1,0.000232658
ENSG00000237765,-0.1,0.627764107
ENSG00000237813,0.1,0.933674737
ENSG00000237828,0.1,0.953835034
ENSG00000237854,-0.2,0.592545677
ENSG00000237883,-0.2,0.698895954
ENSG00000237886,0.7,0.126952955
ENSG00000237917,-0.1,0.863522938
ENSG00000237931,-0.2,0.748199655
ENSG00000237940,0.3,0.633283833
ENSG00000237975,-0.5,0.231874022
ENSG00000237976,-0.6,0.192657849
ENSG00000238000,0.5,0.237828187
ENSG00000238005,0.1,0.95656989
ENSG00000238018,0.1,0.905448194
ENSG00000238045,0.1,0.843743286
ENSG00000238058,0.1,0.917736993
ENSG00000238062,0.3,0.542901744
ENSG00000238072,0.1,0.939299954
ENSG00000238083,-0.1,0.927528884
ENSG00000238098,0.2,0.807373005
ENSG00000238105,0.3,0.29544065
ENSG00000238117,-0.7,0.107121469
ENSG00000238120,0.2,0.760879498
ENSG00000238133,0.3,0.59529994
ENSG00000238178,-0.2,0.736343121
ENSG00000238197,-0.2,0.810314072
ENSG00000238198,-0.5,0.229097024
ENSG00000238243,-0.1,0.950433874
ENSG00000238258,-0.1,0.891422554
ENSG00000238260,-0.1,0.929494696
ENSG00000238266,-0.8,0.022770551
ENSG00000238271,-0.9,0.01381492
ENSG00000238278,0.4,0.429697853
ENSG00000238279,0.4,0.406911443
ENSG00000238280,-0.1,0.953890057
ENSG00000238290,-0.1,0.942499317
ENSG00000239093,-0.2,0.737164702
ENSG00000239213,0.3,0.314876206
ENSG00000239264,0.1,0.807677366
ENSG00000239282,0.2,0.830779267
ENSG00000239306,0.1,0.929711253
ENSG00000239322,0.3,0.54122913
ENSG00000239382,-0.1,0.938137116
ENSG00000239388,0.1,0.877708893
ENSG00000239389,-0.2,0.752351327
ENSG00000239415,0.6,0.070094857
ENSG00000239445,-0.6,0.132254601
ENSG00000239462,-0.3,0.557845985
ENSG00000239474,-0.2,0.827963927
ENSG00000239521,-0.3,0.338849688
ENSG00000239523,0.1,0.849096606
ENSG00000239557,0.1,0.849660246
ENSG00000239569,0.1,0.937035633
ENSG00000239605,0.2,0.681865511
ENSG00000239622,-0.1,0.906296832
ENSG00000239636,0.3,0.693929945
ENSG00000239672,0.1,0.59259647
ENSG00000239697,0.1,0.75265881
ENSG00000239713,-0.2,0.57118344
ENSG00000239739,0.5,0.335609444
ENSG00000239779,-0.1,0.816641614
ENSG00000239789,0.1,0.795658467
ENSG00000239823,0.2,0.765446819
ENSG00000239857,0.2,0.670160844
ENSG00000239883,0.1,0.951832106
ENSG00000239887,0.4,0.195203429
ENSG00000240024,-0.5,0.010864076
ENSG00000240053,-0.1,0.873874786
ENSG00000240065,0.2,0.476520059
ENSG00000240137,-0.5,0.225185649
ENSG00000240204,0.3,0.388765233
ENSG00000240216,-0.3,0.649929314
ENSG00000240219,-0.4,0.419820595
ENSG00000240230,0.2,0.571475301
ENSG00000240342,0.2,0.688218694
ENSG00000240344,-0.1,0.802222946
ENSG00000240356,0.1,0.89286047
ENSG00000240370,-0.3,0.47850638
ENSG00000240375,-0.2,0.839366449
ENSG00000240376,0.1,0.78690378
ENSG00000240401,-0.3,0.585422552
ENSG00000240429,-0.1,0.919936042
ENSG00000240449,0.3,0.49407317
ENSG00000240471,0.1,0.953112904
ENSG00000240476,0.3,0.290811019
ENSG00000240489,0.3,0.641067269
ENSG00000240498,-0.1,0.950433874
ENSG00000240541,-0.4,0.370476092
ENSG00000240567,-0.2,0.599746448
ENSG00000240602,-0.2,0.708766555
ENSG00000240661,-0.6,0.154202151
ENSG00000240682,0.1,0.763016173
ENSG00000240694,-0.1,0.83393548
ENSG00000240731,0.2,0.791855982
ENSG00000240764,-0.5,0.225185649
